196,0,,196,0
197,0.00110425,,197,0.00113172
198,0,,198,0.000873511
199,0,,199,0
200,0.000752648,,200,0.000769129
201,0,,201,0
202,0.00094493,,202,0.00112073
203,0,,203,0.00074166
204,0,,204,0
205,0.000626291,,205,0.000873511
206,0,,206,0.000791104
207,0.000933943,,207,0
208,0,,208,0.000802092
209,0,,209,0
210,0.000714192,,210,0.000977893
211,0,,211,0.000675735
212,0,,212,0
213,0.00065376,,213,0.000972399
214,0,,214,0
215,0.000879005,,215,0.000714192
216,0,,216,0
217,0,,217,0.000747154
218,0.000642772,,218,0.00110425
219,0,,219,0
220,0,,220,0.000752648
221,0.000873511,,221,0.00094493
222,0,,222,0
223,0.000560366,,223,0.000626291
224,0,,224,0
225,0,,225,0.000933943
226,0.000549378,,226,0.000714192
227,0,,227,0
228,0,,228,0.00065376
229,0.000670241,,229,0
230,0,,230,0.000879005
231,0,,231,0
232,0.000554872,,232,0.000642772
233,0,,233,0
234,0,,234,0.000873511
235,0.000730673,,235,0.000560366
236,0,,236,0
237,0.000615303,,237,0.000549378
238,0,,238,0
239,0,,239,0.000670241
240,0.000576847,,240,0.000554872
241,0,,241,0
242,0,,242,0.000730673
243,0.000703204,,243,0
244,0,,244,0.000615303
245,0,,245,0.000576847
246,0.000582341,,246,0
247,0,,247,0.000703204
248,0,,248,0
249,0.000681229,,249,0.000582341
250,0,,250,0
251,0,,251,0.000681229
252,0.000351602,,252,0
253,0,,253,0.000351602
254,0,,254,0
255,0.044637,,255,0.044637
